book_id,title,author,price,description,publisher,max_rank,avg_rank,min_rank,weeks_on_list,start_year,start_month,start_day,keyword_crime,keyword_murder,keyword_mystery,keyword_relationship,keyword_newyork,keyword_starwars
anneperry_asunlesssea,A SUNLESS SEA,Anne Perry,26.0,A murder case for William Monk of the Thames River Police culminates in a government minister’s corruption trial.,Ballantine,10.0,10.0,10.0,1,2012,9,1,True,True,False,False,False,False
anneperry_blindjustice,BLIND JUSTICE,Anne Perry,,,Ballantine,20.0,20.0,20.0,1,2013,8,31,False,False,False,False,False,False
anneperry_deathonblackheath,DEATH ON BLACKHEATH,Anne Perry,,,Ballantine,20.0,20.0,20.0,1,2014,3,29,False,False,False,False,False,False
anneperry_dorchesterterrace,DORCHESTER TERRACE,Anne Perry,26.0,"Thomas Pitt, now the head of Britain’s Special Branch, tries to avert the murder of an Austrian duke.",Ballantine,15.0,15.0,15.0,1,2012,4,7,True,True,False,False,False,False
anneperry_executiondock,EXECUTION DOCK,Anne Perry,26.0,William Monk of the Thames River Police battles the owner of a floating brothel.,Ballantine,10.0,10.0,10.0,1,2009,3,28,False,False,False,False,False,False
anneperry_midnightatmarblearch,MIDNIGHT AT MARBLE ARCH,Anne Perry,27.0,The Victorian sleuths Charlotte and Thomas Pitt investigate a horrific rape and apparent suicide.,Ballantine,13.0,13.0,13.0,1,2013,4,13,False,False,True,False,False,False
anneperry_treasonatlissongrove,TREASON AT LISSON GROVE,Anne Perry,,,Ballantine,20.0,20.0,20.0,1,2011,4,9,False,False,False,False,False,False
annerice_angeltime,ANGEL TIME,Anne Rice,25.95,"
A contract killer goes back to 13th-century England in search of redemption.",Knopf,13.0,13.0,13.0,1,2009,10,31,True,False,False,False,False,False
annerice_princelestat,PRINCE LESTAT,Anne Rice,,The Vampire Chronicles continue after a long hiatus with the reappearance of Lestat de Lioncourt.,Knopf,18.0,9.3,3.0,10,2014,11,1,False,False,False,False,False,False
annerice_princelestatandtherealmsofatlantis,PRINCE LESTAT AND THE REALMS OF ATLANTIS,Anne Rice,,"In the 12th Vampire Chronicles novel, Lestat learns about an ancient sea power, a legendary empire and an unworldly force.",Knopf,15.0,11.0,7.0,2,2016,12,3,False,False,False,False,False,False
annerice_thewolfgift,THE WOLF GIFT,Anne Rice,25.95,The making of a modern werewolf.,Knopf,17.0,8.857142857142858,3.0,7,2012,2,18,False,False,False,False,False,False
annerice_thewolvesofmidwinter,THE WOLVES OF MIDWINTER,Anne Rice,,"The second book of Rice’s Wolf Gift Chronicles, about a new species, the morphenkind. ",Knopf,9.0,9.0,9.0,1,2013,10,19,False,False,False,False,False,False
anneriverssiddons_burntmountain,BURNT MOUNTAIN,Anne Rivers Siddons,25.99,A Southern woman is forever changed by the betrayals of her mother and the man she loves.,Grand Central,12.0,12.0,12.0,1,2011,7,23,False,False,False,True,False,False
anneriverssiddons_offseason,OFF SEASON,Anne Rivers Siddons,24.95,A widow returns to her hometown in Maine to regather the strands of her life.,Grand Central,14.0,11.0,9.0,4,2008,8,16,False,False,False,False,False,False
anneriverssiddons_thegirlsofaugust,THE GIRLS OF AUGUST,Anne Rivers Siddons,,Four friends who vacation together are shaken by surprising discoveries. ,Grand Central,13.0,13.0,13.0,1,2014,7,12,False,False,True,False,False,False
annetyler_aspoolofbluethread,A SPOOL OF BLUE THREAD,Anne Tyler,,Four generations of a family are drawn to a house in the Baltimore suburbs.,Knopf,20.0,9.0,3.0,15,2015,2,14,False,False,False,False,False,False
annetyler_noahscompass,NOAH’S COMPASS,Anne Tyler,25.95,A retired teacher with a head injury struggles to regain his memory and his engagement in life.,Knopf,15.0,10.0,3.0,4,2010,1,10,False,False,False,True,False,False
annetyler_thebeginnersgoodbye,THE BEGINNER’S GOODBYE,Anne Tyler,24.95,A middle-aged man mourning his wife’s death is comforted by her unexpected appearances.,Knopf,17.0,13.0,8.0,4,2012,4,7,True,False,False,False,False,False
annetyler_vinegargirl,VINEGAR GIRL,Anne Tyler,,"A retelling of “The Taming of the Shrew,” set in modern-day Baltimore.",Hogarth Shakespeare,18.0,16.5,15.0,2,2016,6,25,False,False,False,False,False,False
anniebarrows_thetruthaccordingtous,THE TRUTH ACCORDING TO US,Annie Barrows,,Scandals shake up an isolated town in Depression-era West Virginia.,Dial,19.0,19.0,19.0,1,2015,6,13,False,False,False,False,False,False
annieproulx_barkskins,BARKSKINS,Annie Proulx,,The Pulitzer Prize-winning novelist traces the destruction of the world’s forests over 300 years as it follows the descendants of two families.,Scribner,19.0,15.25,11.0,4,2016,6,18,False,False,False,False,False,False
annieproulx_finejustthewayitis,FINE JUST THE WAY IT IS,Annie Proulx,,,Simon & Schuster,20.0,20.0,20.0,1,2008,9,13,False,False,False,False,False,False
annpacker_thechildrenscrusade,THE CHILDREN'S CRUSADE,Ann Packer,,,Scribner,19.0,19.0,19.0,1,2015,4,11,False,False,False,False,False,False
annpatchett_commonwealth,COMMONWEALTH,Ann Patchett,,"Five decades in the lives of two families — parents, children, siblings, stepchildren — remade by divorce.",Harper,18.0,10.6,1.0,20,2016,9,17,False,False,False,True,False,False
annpatchett_stateofwonder,STATE OF WONDER,Ann Patchett,26.990000000000002,"In the Amazon basin, a medical researcher searches for her former mentor, a despotic scientist who is developing a miracle fertility drug.",Harper/HarperCollins,18.0,9.823529411764707,3.0,17,2011,6,11,False,False,False,False,False,False
anroquelaure_beautyskingdom,BEAUTY'S KINGDOM,AN Roquelaure,,"Twenty years after the end of the Beauty trilogy, Queen Beauty and King Laurent return to the kingdom of Bellavalten as erotic reformers; by Anne Rice, writing pseudonymously.",Viking,12.0,12.0,12.0,1,2015,4,25,False,False,False,False,False,False
anthonydoerr_allthelightwecannotsee,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,,"The lives of a blind French girl and a gadget-obsessed German boy before and during World War II, when their paths eventually cross. ",Scribner,20.0,7.283687943262412,1.0,141,2014,5,10,False,False,False,False,False,False
anthonyhorowitz_magpiemurders,MAGPIE MURDERS,Anthony Horowitz,,A novel within a novel pays homage to and updates Agatha Christie-style mysteries.,HarperCollins,15.0,15.0,15.0,2,2017,6,10,False,False,False,False,False,False
anthonyhorowitz_moriarty,MORIARTY,Anthony Horowitz,,,Harper,20.0,20.0,20.0,1,2014,12,27,False,False,False,False,False,False
anthonyhorowitz_triggermortis,TRIGGER MORTIS,Anthony Horowitz,,,Harper,20.0,20.0,20.0,1,2015,9,12,False,False,False,False,False,False
antondisclafani_theyonahlosseeridingcampforgirls,THE YONAHLOSSEE RIDING CAMP FOR GIRLS,Anton DiSclafani,,,Riverhead,19.0,19.0,19.0,1,2013,6,8,False,False,False,False,False,False
armisteadmaupin_thedaysofannamadrigal,THE DAYS OF ANNA MADRIGAL,Armistead Maupin,,"In the ninth and final book in the Tales of the City series, the transgender former landlady of 28 Barbary Lane, age 92, attends to unfinished business.",Harper,16.0,11.666666666666666,7.0,3,2014,1,25,False,False,False,False,False,False
arundhatiroy_theministryofutmosthappiness,THE MINISTRY OF UTMOST HAPPINESS,Arundhati Roy,,A sprawling novel of modern India by the author of “The God of Small Things.”,Knopf,13.0,11.0,7.0,4,2017,6,10,False,False,False,False,False,False
audreyniffenegger_herfearfulsymmetry,HER FEARFUL SYMMETRY,Audrey Niffenegger,26.99,A woman haunts the flat she’s left to her twin nieces near Highgate Cemetery in London.,Scribner,20.0,13.6,6.0,5,2009,10,3,False,False,False,False,False,False
ayanamathis_thetwelvetribesofhattie,THE TWELVE TRIBES OF HATTIE,Ayana Mathis,24.949999999999996,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,Knopf,20.0,11.166666666666666,6.0,12,2012,12,8,False,False,False,False,False,False
baparis_behindcloseddoors,BEHIND CLOSED DOORS,B A Paris,,The horror behind the apparently perfect life of British newlyweds.,St. Martin's,19.0,16.6,15.0,5,2016,8,13,False,False,False,False,False,False
baparis_bringmeback,BRING ME BACK,B A Paris,,"A decade after she vanished, a woman's potential reappearance may interfere with her ex-boyfriend's engagement to her sister.",St. Martin's,13.0,13.0,13.0,1,2018,6,23,True,False,False,True,False,False
baparis_thebreakdown,THE BREAKDOWN,B A Paris,,"In this psychological thriller, a woman is plagued by guilt over not having stopped to help a driver who turns out to have been murdered, and by fear of early-onset dementia.",St. Martin's,15.0,12.5,10.0,2,2017,7,22,True,True,False,False,False,False
barbaradelinsky_blueprints,BLUEPRINTS,Barbara Delinsky,,,St. Martin's,20.0,20.0,20.0,1,2015,6,13,False,False,False,False,False,False
barbaradelinsky_escape,ESCAPE,Barbara Delinsky,25.95,A Manhattan attorney flees her corporate job and returns to a New England town where she spent a momentous summer.,Doubleday,11.0,11.0,11.0,1,2011,7,9,False,False,False,False,False,False
barbaradelinsky_notmydaughter,NOT MY DAUGHTER,Barbara Delinsky,24.95,A pregnancy pact among three teenage girls.,Doubleday,18.0,17.0,16.0,2,2010,1,10,False,False,False,False,False,False
barbaradelinsky_sweetsaltair,SWEET SALT AIR,Barbara Delinsky,,"Two women, good friends who have been estranged, come together for a summer on an island off the coast of Maine.",St. Martin's,15.0,15.0,15.0,1,2013,6,22,False,False,False,False,False,False
barbaradelinsky_whilemysistersleeps,WHILE MY SISTER SLEEPS,Barbara Delinsky,25.95,A woman makes discoveries about her sister and herself when the sister becomes gravely ill.,Doubleday,19.0,16.5,14.0,2,2009,2,21,False,False,True,False,False,False
barbarakingsolver_flightbehavior,FLIGHT BEHAVIOR,Barbara Kingsolver,28.99,An Appalachian woman becomes involved in an effort to save monarch butterflies.,Harper/HarperCollins,17.0,10.555555555555555,3.0,9,2012,11,10,False,False,False,False,False,False
barbarakingsolver_thelacuna,THE LACUNA,Barbara Kingsolver,26.99,"A young American growing up in Mexico becomes friends with Diego Rivera, Frieda Kahlo and Leon Trotsky; later, in the United States, he is menaced by ­McCarthyism.",Harper/HarperCollins,13.0,9.125,5.0,8,2009,11,7,False,False,False,False,False,False
barbarataylorbradford_beingelizabeth,BEING ELIZABETH,Barbara Taylor Bradford,27.95,A 25-year-old newly in control of her family’s corporate empire faces tough choices in business and in love.,St. Martin's,18.0,15.0,12.0,2,2008,8,23,False,False,False,True,False,False
barbarataylorbradford_cavendonhall,CAVENDON HALL,Barbara Taylor Bradford,,"In Edwardian England, an aristocratic family and the family who serve them share an ancestral home. ",St. Martin's,16.0,16.0,16.0,1,2014,4,5,False,False,False,False,False,False
barbarataylorbradford_letterfromastranger,LETTER FROM A STRANGER,Barbara Taylor Bradford,,,St. Martin's,19.0,19.0,19.0,1,2012,3,31,False,False,False,False,False,False
barryeisler_faultline,FAULT LINE,Barry Eisler,,,Ballantine,18.0,18.0,18.0,1,2009,3,14,False,False,False,False,False,False
benhwinters_undergroundairlines,UNDERGROUND AIRLINES,Ben H Winters,,,Mulholland,20.0,20.0,20.0,1,2016,7,9,False,False,False,False,False,False
bernardcornwell_1356,1356,Bernard Cornwell,28.99,"In the fourth book of the Grail Quest series, the English and French face off at the Battle of Poitiers.",Harper/HarperCollins,20.0,15.5,11.0,2,2013,1,12,False,False,False,False,False,False
bernardcornwell_agincourt,AGINCOURT,Bernard Cornwell,27.99,An English archer with a complicated past joins Henry V at the famous battle against the French in 1415.,Harper,20.0,10.4,4.0,5,2009,1,24,False,False,False,False,False,False
bernardcornwell_deathofkings,DEATH OF KINGS,Bernard Cornwell,27.99,"As King Alfred lies near death, the Saxon warrior Uhtred must decide whether to support a united England or reclaim his ancestral lands in the north.",Harper/HarperCollins,16.0,9.666666666666666,2.0,3,2012,1,21,True,False,False,False,False,False
bernardcornwell_theburningland,THE BURNING LAND,Bernard Cornwell,25.99,"In the fifth of the Saxon Tales, the ninth-century Saxon warrior Uhtred breaks with King Alfred, but eventually returns to help fight the Danes.",Harper/HarperCollins,18.0,11.333333333333334,4.0,3,2010,1,24,False,False,False,False,False,False
bernardcornwell_theemptythrone,THE EMPTY THRONE,Bernard Cornwell,,Rivals clash over succession when the king of Mercia in 10th-century Britain dies without an heir; the eighth volume of the Saxon Tales.,Harper,19.0,12.333333333333334,5.0,3,2015,1,10,False,False,False,False,False,False
bernardcornwell_theflamebearer,THE FLAME BEARER,Bernard Cornwell,,"With Britain in the grip of an uneasy peace, Uhtred of Bebbanburg steps up to claim his birthright.",Harper,17.0,17.0,17.0,1,2016,12,3,False,False,False,False,False,False
bernardcornwell_thefort,THE FORT,Bernard Cornwell,,,Harper,17.0,17.0,17.0,1,2010,10,3,False,False,False,False,False,False
bernardcornwell_thepaganlord,THE PAGAN LORD,Bernard Cornwell,,The fate of the English nation is at stake as the Saxon kingdom battles the Danes in the early 10th century.,Harper,7.0,7.0,7.0,1,2014,1,11,False,False,False,False,False,False
bernardcornwell_warriorsofthestorm,WARRIORS OF THE STORM,Bernard Cornwell,,"Forces are gathering against Uhtred, the greatest warrior of the kingdoms of Wessex, Mercia and East Anglia; the ninth book of the Saxon Tales.",Harper,16.0,12.0,8.0,2,2016,1,23,False,False,False,False,False,False
bethennyfrankelwitheveadamson_skinnydipping,SKINNYDIPPING,Bethenny Frankel with Eve Adamson,25.0,An entrepreneur lands a role on a reality show where her loud mouth gets her into trouble with the rest of the cast.,Touchstone/Simon & Schuster,15.0,15.0,15.0,1,2012,5,5,False,False,False,False,False,False
bethhoffman_lookingforme,LOOKING FOR ME,Beth Hoffman,,,Pamela Dorman,20.0,20.0,20.0,1,2013,6,1,False,False,False,False,False,False
billclegg_didyoueverhaveafamily,DID YOU EVER HAVE A FAMILY,Bill Clegg,,,Gallery/Scout,18.0,18.0,18.0,1,2015,9,26,False,False,False,False,False,False
billclintonandjamespatterson_thepresidentismissing,THE PRESIDENT IS MISSING,Bill Clinton and James Patterson,,"President Jonathan Duncan, a Gulf War veteran and widower, takes on adversaries at home and abroad.","Little, Brown and Knopf",1.0,1.0,1.0,5,2018,6,9,False,False,False,False,False,False
billycollins_aimlesslove,AIMLESS LOVE,Billy Collins,,More than 50 new poems as well as selections from previous books from the two-term poet laureate of the Untied States.,Random House,18.0,14.5,12.0,4,2013,10,26,False,False,False,False,False,False
billycollins_theraininportugal,THE RAIN IN PORTUGAL,Billy Collins,,Nearly 50 new poems from the former U.S. poet laureate.,Random House,15.0,15.0,15.0,1,2016,10,8,False,False,False,False,False,False
bjnovak_onemorething,ONE MORE THING,B J Novak,,Humorous stories from the writer and actor (“The Office”).,Knopf,12.0,8.333333333333334,4.0,6,2014,2,8,False,False,False,False,False,False
blakecrouch_darkmatter,DARK MATTER,Blake Crouch,,The hero of this countdown thriller exists in several alternate universes and must accomplish an impossible task.,Crown,18.0,15.833333333333334,14.0,6,2016,7,30,False,False,False,False,False,False
bradmeltzer_thebookoflies,THE BOOK OF LIES,Brad Meltzer,25.99,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",Grand Central,17.0,9.0,2.0,6,2008,9,6,True,True,False,False,False,False
bradmeltzer_theescapeartist,THE ESCAPE ARTIST,Brad Meltzer,,"Nola Brown, a painter and trained soldier, discovers a military secret that traces back to Harry Houdini.",Grand Central,14.0,7.2,1.0,5,2018,3,10,False,False,True,False,False,False
bradmeltzer_thefifthassassin,THE FIFTH ASSASSIN,Brad Meltzer,27.99,"Tracking an assassin who is recreating the crimes of the four men who murdered presidents, Beecher White discovers that they all were working together. ",Grand Central,19.0,9.833333333333334,3.0,6,2013,1,19,True,True,True,False,False,False
bradmeltzer_theinnercircle,THE INNER CIRCLE,Brad Meltzer,26.99,An archivist discovers a book that once belonged to George Washington and conceals a deadly secret.,Grand Central,18.0,6.285714285714286,1.0,7,2011,1,16,True,False,True,False,False,False
bradmeltzer_thepresidentsshadow,THE PRESIDENT'S SHADOW,Brad Meltzer,,"n the third Culper Ring novel, a member of a secret society charged with protecting the presidency becomes involved when a severed arm is found in the White House Rose Garden.",Grand Central,19.0,12.0,5.0,5,2015,6,20,False,False,True,False,False,False
