_id,bestsellers_date,published_date,amazon_product_url,author,description,price,publisher,title,rank,rank_last_week,weeks_on_list,l_author,l_title,book_id
5b4aa4ead3089013507db4aa,2009-02-21,2009-03-08,http://www.amazon.com/Agincourt-Bernard-Cornwell/dp/0061578916?tag=NYTBS-20,Bernard Cornwell,An English archer joins Henry V at the famous battle in 1415.,0,Harper,AGINCOURT,20,0,0,bernardcornwell,agincourt,bernardcornwell_agincourt
5b4aa4ead3089013507db4ab,2009-02-28,2009-03-15,http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",26.95,Putnam,PROMISES IN DEATH,1,0,1,jdrobb,promisesindeath,jdrobb_promisesindeath
5b4aa4ead3089013507db4ac,2009-02-28,2009-03-15,http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",27.95,Doubleday,THE ASSOCIATE,2,1,5,johngrisham,theassociate,johngrisham_theassociate
5b4aa4ead3089013507db4ad,2009-02-28,2009-03-15,http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,25.99,William Morrow,"WHITE WITCH, BLACK CURSE",3,0,1,kimharrison,whitewitchblackcurse,kimharrison_whitewitchblackcurse
5b4aa4ead3089013507db4ae,2009-02-28,2009-03-15,http://www.amazon.com/Time-Random-House-Large-Print/dp/0739328247?tag=NYTBS-20,Danielle Steel,A mother and her two daughters in a Hollywood family find very different kinds of love.,27,Delacorte,ONE DAY AT A TIME,4,0,1,daniellesteel,onedayatatime,daniellesteel_onedayatatime
5b4aa4ead3089013507db4af,2009-02-28,2009-03-15,http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A detective raising 10 children alone must stop a killer who has targeted New York’s rich and powerful.,27.99,"Little, Brown",RUN FOR YOUR LIFE,5,2,4,jamespattersonandmichaelledwidge,runforyourlife,jamespattersonandmichaelledwidge_runforyourlife
5b4aa4ead3089013507db4b0,2009-02-28,2009-03-15,http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",25.95,Putnam,NIGHT AND DAY,6,0,1,robertbparker,nightandday,robertbparker_nightandday
5b4aa4ead3089013507db4b1,2009-02-28,2009-03-15,http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,26.95,Knopf,HEART AND SOUL,7,3,2,maevebinchy,heartandsoul,maevebinchy_heartandsoul
5b4aa4ead3089013507db4b2,2009-02-28,2009-03-15,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most human beings, but one woman won’t surrender.",25.99,"Little, Brown",THE HOST,8,4,42,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db4b3,2009-02-28,2009-03-15,http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,24.95,Doubleday,TERMINAL FREEZE,9,0,1,lincolnchild,terminalfreeze,lincolnchild_terminalfreeze
5b4aa4ead3089013507db4b4,2009-02-28,2009-03-15,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist travels to the island of Guernsey to meet residents who resisted the Nazi occupation.,22,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,10,6,24,maryannshafferandanniebarrows,theguernseyliteraryandpotatopeelpiesociety,maryannshafferandanniebarrows_theguernseyliteraryandpotatopeelpiesociety
5b4aa4ead3089013507db4b5,2009-02-28,2009-03-15,http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",26.99,Morrow,FOOL,11,5,3,christophermoore,fool,christophermoore_fool
5b4aa4ead3089013507db4b6,2009-02-28,2009-03-15,http://www.amazon.com/Cream-Murder-Hannah-Swensen-Mysteries/dp/0758210221?tag=NYTBS-20,Joanne Fluke,Hannah Swenson searches for the killer of a seductive fitness instructor; recipes included.,24,Kensington,CREAM PUFF MURDER,12,0,1,joannefluke,creampuffmurder,joannefluke_creampuffmurder
5b4aa4ead3089013507db4b7,2009-02-28,2009-03-15,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,25.95,Ecco,THE STORY OF EDGAR SAWTELLE,13,8,38,davidwroblewski,thestoryofedgarsawtelle,davidwroblewski_thestoryofedgarsawtelle
5b4aa4ead3089013507db4b8,2009-02-28,2009-03-15,http://www.amazon.com/Temptation-Surrender-Cynster-Stephanie-Laurens/dp/0061243418?tag=NYTBS-20,Stephanie Laurens,"In Regency England, a woman searching for her family’s treasure falls in love with a gentleman who has retired to rural Devon; a Cynster novel.",25.99,William Morrow,TEMPTATION AND SURRENDER,14,0,1,stephanielaurens,temptationandsurrender,stephanielaurens_temptationandsurrender
5b4aa4ead3089013507db4b9,2009-02-28,2009-03-15,http://www.amazon.com/Bone-Crossed-Mercy-Thompson-Book/dp/0441016766?tag=NYTBS-20,Patricia Briggs,A shapeshifter who works as an auto mechanic in Washington State is menaced by a vampire.,24.95,Ace,BONE CROSSED,15,12,4,patriciabriggs,bonecrossed,patriciabriggs_bonecrossed
5b4aa4ead3089013507db4ba,2009-02-28,2009-03-15,http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,Kristin Hannah,"Rivalries, betrayal and forgiveness among three sisters.",0,St. Martin's,TRUE COLORS,16,0,0,kristinhannah,truecolors,kristinhannah_truecolors
5b4aa4ead3089013507db4bb,2009-02-28,2009-03-15,http://www.amazon.com/Dog-It-Bernie-Mystery-Mysteries/dp/1416585834?tag=NYTBS-20,Spencer Quinn,An all-too-human private investigator has a canine sidekick.,0,Atria,DOG ON IT,17,0,0,spencerquinn,dogonit,spencerquinn_dogonit
5b4aa4ead3089013507db4bc,2009-02-28,2009-03-15,http://www.amazon.com/The-Women-T-C-Boyle/dp/0670020419?tag=NYTBS-20,T C Boyle,The loves of Frank Lloyd Wright.,0,Viking,THE WOMEN,18,0,0,tcboyle,thewomen,tcboyle_thewomen
5b4aa4ead3089013507db4bd,2009-02-28,2009-03-15,http://www.amazon.com/While-Sister-Sleeps-Barbara-Delinsky/dp/0767928954?tag=NYTBS-20,Barbara Delinsky,A woman makes discoveries about her sister and herself when the sister becomes gravely ill.,0,Doubleday,WHILE MY SISTER SLEEPS,19,0,0,barbaradelinsky,whilemysistersleeps,barbaradelinsky_whilemysistersleeps
5b4aa4ead3089013507db4be,2009-02-28,2009-03-15,http://www.amazon.com/Very-Valentine-Novel-Adriana-Trigiani/dp/0061257052?tag=NYTBS-20,Adriana Trigiani,An Italian-American shoemaker and her grandmother return to Italy to learn new techniques; the first book in a trilogy.,0,Harper,VERY VALENTINE,20,0,0,adrianatrigiani,veryvalentine,adrianatrigiani_veryvalentine
5b4aa4ead3089013507db4bf,2009-03-07,2009-03-22,http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",27.95,Atria,HANDLE WITH CARE,1,0,1,jodipicoult,handlewithcare,jodipicoult_handlewithcare
5b4aa4ead3089013507db4c0,2009-03-07,2009-03-22,http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",27.95,Doubleday,THE ASSOCIATE,2,2,6,johngrisham,theassociate,johngrisham_theassociate
5b4aa4ead3089013507db4c1,2009-03-07,2009-03-22,http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",26.95,Putnam,PROMISES IN DEATH,3,1,2,jdrobb,promisesindeath,jdrobb_promisesindeath
5b4aa4ead3089013507db4c2,2009-03-07,2009-03-22,http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,27.99,"Little, Brown",RUN FOR YOUR LIFE,4,5,5,jamespattersonandmichaelledwidge,runforyourlife,jamespattersonandmichaelledwidge_runforyourlife
5b4aa4ead3089013507db4c3,2009-03-07,2009-03-22,http://www.amazon.com/Time-Random-House-Large-Print/dp/0739328247?tag=NYTBS-20,Danielle Steel,A mother and her two daughters in a Hollywood family find very different kinds of love.,27,Delacorte,ONE DAY AT A TIME,5,4,2,daniellesteel,onedayatatime,daniellesteel_onedayatatime
5b4aa4ead3089013507db4c4,2009-03-07,2009-03-22,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won''t surrender to the aliens have taken control.,25.99,"Little, Brown",THE HOST,6,8,43,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db4c5,2009-03-07,2009-03-22,http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",25.95,Putnam,NIGHT AND DAY,7,6,2,robertbparker,nightandday,robertbparker_nightandday
5b4aa4ead3089013507db4c6,2009-03-07,2009-03-22,http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,26.95,Knopf,HEART AND SOUL,8,7,3,maevebinchy,heartandsoul,maevebinchy_heartandsoul
5b4aa4ead3089013507db4c7,2009-03-07,2009-03-22,http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,25.99,William Morrow,"WHITE WITCH, BLACK CURSE",9,3,2,kimharrison,whitewitchblackcurse,kimharrison_whitewitchblackcurse
5b4aa4ead3089013507db4c8,2009-03-07,2009-03-22,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist travels to the island of Guernsey to meet residents who resisted the Nazi occupation.,22,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,10,10,25,maryannshafferandanniebarrows,theguernseyliteraryandpotatopeelpiesociety,maryannshafferandanniebarrows_theguernseyliteraryandpotatopeelpiesociety
5b4aa4ead3089013507db4c9,2009-03-07,2009-03-22,http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,24.95,Doubleday,TERMINAL FREEZE,11,9,2,lincolnchild,terminalfreeze,lincolnchild_terminalfreeze
5b4aa4ead3089013507db4ca,2009-03-07,2009-03-22,http://www.amazon.com/Storm-Shadows-David-Weber/dp/1416591478?tag=NYTBS-20,David Weber,Star Kingdom faces an interstellar conspiracy.,27,Baen,STORM FROM THE SHADOWS,12,0,1,davidweber,stormfromtheshadows,davidweber_stormfromtheshadows
5b4aa4ead3089013507db4cb,2009-03-07,2009-03-22,http://www.amazon.com/Paths-Glory-Jeffrey-Archer/dp/1427206031?tag=NYTBS-20,Jeffrey Archer,"Did George Mallory, who died climbing Mt. Everest in 1924, reach the summit?",27.95,St. Martin's,PATHS OF GLORY,13,0,1,jeffreyarcher,pathsofglory,jeffreyarcher_pathsofglory
5b4aa4ead3089013507db4cc,2009-03-07,2009-03-22,http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",26.99,Morrow,FOOL,14,11,4,christophermoore,fool,christophermoore_fool
5b4aa4ead3089013507db4cd,2009-03-07,2009-03-22,http://www.amazon.com/Dont-Look-Twice-Andrew-Gross/dp/B0072B2YR2?tag=NYTBS-20,Andrew Gross,"The investigation of a drive-by shooting in Greenwich, Conn., reveals widespread corruption.",25.99,William Morrow,DON'T LOOK TWICE,15,0,1,andrewgross,dontlooktwice,andrewgross_dontlooktwice
5b4aa4ead3089013507db4ce,2009-03-07,2009-03-22,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,25.95,Ecco,THE STORY OF EDGAR SAWTELLE,16,13,39,davidwroblewski,thestoryofedgarsawtelle,davidwroblewski_thestoryofedgarsawtelle
5b4aa4ead3089013507db4cf,2009-03-07,2009-03-22,http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,Kristin Hannah,"Rivalries, betrayal and forgiveness among three sisters.",0,St. Martin's,TRUE COLORS,17,0,0,kristinhannah,truecolors,kristinhannah_truecolors
5b4aa4ead3089013507db4d0,2009-03-07,2009-03-22,http://www.amazon.com/Cream-Murder-Hannah-Swensen-Mysteries/dp/0758210221?tag=NYTBS-20,Joanne Fluke,Hannah Swenson searches for the killer of a seductive fitness instructor; recipes included.,0,Kensington,CREAM PUFF MURDER,18,0,0,joannefluke,creampuffmurder,joannefluke_creampuffmurder
5b4aa4ead3089013507db4d1,2009-03-07,2009-03-22,http://www.amazon.com/Bone-Crossed-Mercy-Thompson-Book/dp/0441016766?tag=NYTBS-20,Patricia Briggs,A shapeshifter who works as an auto mechanic in Washington State is menaced by a vampire.,0,Ace,BONE CROSSED,19,0,0,patriciabriggs,bonecrossed,patriciabriggs_bonecrossed
5b4aa4ead3089013507db4d2,2009-03-07,2009-03-22,http://www.amazon.com/Shadow-Queen-Black-Jewels-Book/dp/0451462548?tag=NYTBS-20,Anne Bishop,,0,Roc,THE SHADOW QUEEN,20,0,0,annebishop,theshadowqueen,annebishop_theshadowqueen
5b4aa4ead3089013507db4d3,2009-03-14,2009-03-29,http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",27.95,Atria,HANDLE WITH CARE,1,1,2,jodipicoult,handlewithcare,jodipicoult_handlewithcare
5b4aa4ead3089013507db4d4,2009-03-14,2009-03-29,http://www.amazon.com/Corsair-Oregon-Files-Clive-Cussler/dp/0399155392?tag=NYTBS-20,Clive Cussler with Jack Du Brul,Juan Cabrillo and the crew of the Oregon search for a missing secretary of state whose plane has been shot down.,27.95,Putnam,CORSAIR,2,0,1,clivecusslerwithjackdubrul,corsair,clivecusslerwithjackdubrul_corsair
5b4aa4ead3089013507db4d5,2009-03-14,2009-03-29,http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",27.95,Doubleday,THE ASSOCIATE,3,2,7,johngrisham,theassociate,johngrisham_theassociate
5b4aa4ead3089013507db4d6,2009-03-14,2009-03-29,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,25.99,"Little, Brown",THE HOST,4,6,44,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db4d7,2009-03-14,2009-03-29,http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,27.99,"Little, Brown",RUN FOR YOUR LIFE,5,4,6,jamespattersonandmichaelledwidge,runforyourlife,jamespattersonandmichaelledwidge_runforyourlife
5b4aa4ead3089013507db4d8,2009-03-14,2009-03-29,http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",26.95,Putnam,PROMISES IN DEATH,6,3,3,jdrobb,promisesindeath,jdrobb_promisesindeath
5b4aa4ead3089013507db4d9,2009-03-14,2009-03-29,http://www.amazon.com/Dead-Silence-Randy-Wayne-White/dp/0399155406?tag=NYTBS-20,Randy Wayne White,Doc Ford searches for a kidnapped boy.,25.95,Putnam,DEAD SILENCE,7,0,1,randywaynewhite,deadsilence,randywaynewhite_deadsilence
5b4aa4ead3089013507db4da,2009-03-14,2009-03-29,http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,26.95,Knopf,HEART AND SOUL,8,8,4,maevebinchy,heartandsoul,maevebinchy_heartandsoul
5b4aa4ead3089013507db4db,2009-03-14,2009-03-29,http://www.amazon.com/Time-Random-House-Large-Print/dp/0739328247?tag=NYTBS-20,Danielle Steel,A mother and her two daughters in a Hollywood family find very different kinds of love.,27,Delacorte,ONE DAY AT A TIME,9,5,3,daniellesteel,onedayatatime,daniellesteel_onedayatatime
5b4aa4ead3089013507db4dc,2009-03-14,2009-03-29,http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",25.95,Putnam,NIGHT AND DAY,10,7,3,robertbparker,nightandday,robertbparker_nightandday
5b4aa4ead3089013507db4dd,2009-03-14,2009-03-29,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist travels to the island of Guernsey to meet residents who resisted the Nazi occupation.,22,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,11,10,26,maryannshafferandanniebarrows,theguernseyliteraryandpotatopeelpiesociety,maryannshafferandanniebarrows_theguernseyliteraryandpotatopeelpiesociety
5b4aa4ead3089013507db4de,2009-03-14,2009-03-29,http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,25.99,William Morrow,"WHITE WITCH, BLACK CURSE",12,9,3,kimharrison,whitewitchblackcurse,kimharrison_whitewitchblackcurse
5b4aa4ead3089013507db4df,2009-03-14,2009-03-29,http://www.amazon.com/Paths-Glory-Jeffrey-Archer/dp/1427206031?tag=NYTBS-20,Jeffrey Archer,"Did George Mallory, who died climbing Mt. Everest in 1924, reach the summit?",27.95,St. Martin's,PATHS OF GLORY,13,13,2,jeffreyarcher,pathsofglory,jeffreyarcher_pathsofglory
5b4aa4ead3089013507db4e0,2009-03-14,2009-03-29,http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,24.95,Doubleday,TERMINAL FREEZE,14,11,3,lincolnchild,terminalfreeze,lincolnchild_terminalfreeze
5b4aa4ead3089013507db4e1,2009-03-14,2009-03-29,http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",26.99,Morrow,FOOL,15,14,5,christophermoore,fool,christophermoore_fool
5b4aa4ead3089013507db4e2,2009-03-14,2009-03-29,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids collaborate in 1960s ­Mississippi.,24.95,Putnam,THE HELP,16,0,1,kathrynstockett,thehelp,kathrynstockett_thehelp
5b4aa4ead3089013507db4e3,2009-03-14,2009-03-29,http://www.amazon.com/Dont-Look-Twice-Andrew-Gross/dp/B0072B2YR2?tag=NYTBS-20,Andrew Gross,"The investigation of a drive-by shooting in Greenwich, Conn., reveals widespread corruption.",0,William Morrow,DON'T LOOK TWICE,17,0,0,andrewgross,dontlooktwice,andrewgross_dontlooktwice
5b4aa4ead3089013507db4e4,2009-03-14,2009-03-29,http://www.amazon.com/Fault-Line-Novel-Barry-Eisler/dp/0345505085?tag=NYTBS-20,Barry Eisler,,0,Ballantine,FAULT LINE,18,0,0,barryeisler,faultline,barryeisler_faultline
